Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,Phosphoproteome_mean_in_BRCA,Phosphoproteome_var_in_BRCA,class
HLA-E,1077.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4681647940074906,0.8234714050084028,2019724.0,424.0,0.02994674,0.0002806549910577,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,19.74,0.0,23.17543731275499,0.2308838843653294,0.2732346428571429,0.024861590396164,28.0,-0.2702525,0.0135015282785714,8.0,0.2725719444444444,0.0218808278275396,36.0,3.85840068323416,0.0068423313956518,16.733981583448156,0.8526965950321355,0
AMBP,1059.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.7547169811320755,0.9671037429722156,244063.1,558.0,0.0004318633,2.0382496175670865e-05,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,11.69725,118.8144635833333,27.95049005609282,0.3125747194639531,0.1893755555555555,0.0090614208261437,18.0,-0.2390252380952381,0.0249797705761904,21.0,0.2161099999999999,0.0178297891,39.0,1.9735212601420609,0.7880008774981376,17.445699058022274,2.402722779088969,0
PLK4,2913.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.8920606601248885,0.9939528493220544,230665.5,331.0,0.009235009,3.5107397835417687e-06,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,9.109666666666667,46.20884233333334,22.330935529302888,0.385043639309862,0.16008,0.0055159564307692,27.0,-0.2450912499999999,0.0156518319316666,16.0,0.1917120930232558,0.0107332763788482,43.0,3.266525070399464,0.019014803507438,17.97433023365249,0.2328058937330305,0
FASTKD5,2295.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,629341.2502462703,461.3935969868173,0.0183554222686853,1.2631395211273892e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5.068,0.0,22.99512614432622,0.1298785858383633,0.213193125,0.0071738788229166,16.0,-0.23098125,0.0222085756201086,24.0,0.2238659999999999,0.0159344366297435,40.0,3.385001395159521,0.0041108474127679,20.615901612523864,0.7763187152099652,0
AL691442.2,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,15.599333333333334,163.50572133333333,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,2.697213763407762,0.1832014722251919,20.615901612523864,0.7763187152099652,0
AKAP12,5349.0,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,2.6666666666666665,2.6666666666666665,1.0,1.0,0.0679717237629146,0.2507248156132421,340429.4,383.0,0.01058405,8.880731311239107e-06,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2,17.1649,45.050037877777775,25.866626660402154,0.5713109318121549,0.3355666666666667,0.0530468450492753,24.0,-0.2953592592592593,0.0177748855532763,27.0,0.3142803921568627,0.0340553048478431,51.0,3.361576923221215,0.0351655545147472,27.476382722649472,0.8262764841974427,0
SPIN2B,777.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0131868711510819,0.0702666854022502,145136.8,461.3935969868173,0.01819024,0.0001116718200993,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,21.6,0.1799999999999998,22.330935529302888,0.385043639309862,0.2182484210526316,0.0134445950029239,19.0,-0.2320796774193548,0.0106541388765591,31.0,0.2268238,0.0115077639464897,50.0,3.123891015961535,0.0077608667883935,20.615901612523864,0.7763187152099652,0
VSIG2,984.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2053388090349076,0.5304094326682749,168651.8,622.0,0.01400047,1.71079197411443e-05,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,24.7,0.0,22.330935529302888,0.385043639309862,0.1592138461538461,0.0043615537589743,13.0,-0.3060906976744186,0.0240581743161683,43.0,0.2719942857142857,0.0232386333231168,56.0,2.3322613808056576,0.6780960590808985,18.80259240539543,1.57374773010492,0
ILF3,2697.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,1.0,1.0,0.6064281382656155,0.9097447201803892,2128709.0,224.0,0.03258958,0.0041181339628629,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8,17.355625,102.76609426785711,28.6386923091104,0.0442956524635605,0.4435661538461538,0.1377202424089743,13.0,-0.1881673529411764,0.0093641736806595,34.0,0.258809574468085,0.0559801425041628,47.0,3.803295218866192,0.002607429401959,22.91985595964245,0.997257068835364,0
GTDC1,1377.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,60793.38,692.0,0.01224903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9.426,0.0,20.456165867325613,0.1529321887150958,0.211975,0.0127361777733333,16.0,-0.209554,0.0114531391083333,25.0,0.2104987804878048,0.0116493797009756,41.0,3.3023543699869045,0.0072047760114381,20.615901612523864,0.7763187152099652,0
ZNF638,5937.0,0.125,0.0,0.0,0.75,0.0,1.0,0.125,0.0,1.0,0.0,3.0,3.5,1.0,1.0,0.7627765064836003,0.9693289128768596,328512.9,459.0,0.01865208,5.081555182474551e-05,36.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,7,17.178555555555555,28.79108127777777,25.32357856715189,0.0540793308458023,0.1889475862068964,0.0067689459975369,29.0,-0.1886346153846154,0.0116251210435897,13.0,0.1888507142857142,0.0080251907238675,42.0,3.7400690162689134,0.0010627405385089,25.88318489531349,0.2178258362719953,0
TERT,3399.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8896797153024911,0.9936777148322948,657889.9,541.0,0.02418944,0.0003168168202416,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1,7.322714285714285,51.225223238095246,22.330935529302888,0.385043639309862,0.2895147058823529,0.0398657655347593,34.0,-0.1937785714285714,0.002375914747619,7.0,0.2731695121951219,0.034575745589756,41.0,1.760226307875279,0.7766122627684904,20.615901612523864,0.7763187152099652,0
RGPD2,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1,12.474666666666666,20.76800533333333,22.330935529302888,0.385043639309862,0.2031584,0.0110904300223333,25.0,-0.2200614285714286,0.0180093501054945,14.0,0.2092261538461537,0.013233051508502,39.0,3.0891992311562224,0.1726948368262066,20.615901612523864,0.7763187152099652,0
MANEAL,1374.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0300869512892258,0.1355015107623024,445096.4,375.0,0.03260543,3.960436274242848e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,28.5,0.0,17.74507792137023,0.5816011391088334,0.3080311111111112,0.0641845389179487,27.0,-0.2762110526315789,0.0268533532321637,19.0,0.2948880434782609,0.0480766694649758,46.0,3.2559522212235383,0.0302499259990074,20.615901612523864,0.7763187152099652,0
ADIPOQ,735.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7558578987150416,0.9674239494579128,449980.0,384.0,0.02513656,3.1406139370499246e-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.663,0.0,20.974873296513824,0.584568590781677,0.2513941176470587,0.0288501383158645,34.0,-0.2315638461538461,0.021558102375641,13.0,0.2459091489361701,0.0264010851992599,47.0,2.934584725235224,0.8768228146411877,20.615901612523864,0.7763187152099652,0
IDE,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23.8,0.0,27.37727904505581,0.0901057219937867,0.1753314285714285,0.0057374474478991,35.0,-0.1822437499999999,0.0040497707316666,16.0,0.1775,0.0051268883879999,51.0,3.5665879839709,0.0033230168846294,20.615901612523864,0.7763187152099652,0
MED23,4107.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.4746084480303749,0.8283175770394171,147816.5,864.0,0.007314161,0.000109335637297,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6,24.01333333333333,66.20106666666666,23.22392077943552,0.0730166614812792,0.3083514285714286,0.0491109748028571,21.0,-0.3186532,0.0190421571726666,25.0,0.3139502173913044,0.0320098332110628,46.0,3.562804438360662,0.0080099073685308,19.194360554304907,0.4707124894274388,0
BCLAF1,2763.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.2979737783075089,0.6587454674031464,286850.7,153.0,0.02113193,0.0002063201319269,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,25.61,65.64630000000002,27.109870343621115,0.0861600133073002,0.295681,0.0376906866094736,20.0,-0.3114307692307693,0.0185906295673846,26.0,0.3045830434782609,0.0263042863860869,46.0,3.772430660038927,0.0033285519836224,21.54415625166749,0.562795882891993,0
SLC25A46,1257.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,127797.6,846.0,-0.007102867,2.8190922043852568e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9.828,0.0,20.116042027641097,0.2774042709023431,0.2197588888888889,0.0138151365751634,18.0,-0.2420951851851852,0.0141692379566951,27.0,0.2331606666666666,0.0138328576836363,45.0,3.538492464641371,0.0067912633350427,21.937739746137986,0.3203154208292738,0
CLDN23,879.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,174978.6,307.0,0.03437986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5.371,0.0,17.665238364750365,0.9648068029024052,0.2739737499999999,0.0184411019288043,24.0,-0.3153401587301587,0.0288098326177163,63.0,0.303928735632184,0.0260476057088478,87.0,2.949303972156049,0.0638125231457914,21.64890198826428,0.8406305783330422,0
ITGB7,2397.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1703142.0,191.0,0.05161969,0.000104255929108,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9.931,0.0,18.689778600087216,0.2850290073565523,0.1802839999999999,0.0079073232542857,15.0,-0.2421444,0.0251214712673333,25.0,0.21894675,0.0192177752224999,40.0,3.0914090491118733,0.0467579367640577,18.94109613606092,0.5191513235677337,0
RGPD4,5277.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.2738975623116954,0.6285952075249248,81447.42,882.0,-0.009918835,1.237968006092607e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,20.38,23.645200000000003,22.330935529302888,0.385043639309862,0.2268107692307692,0.0136849077910256,13.0,-0.1976783333333333,0.008834346167647,18.0,0.2098951612903226,0.0106936361858064,31.0,2.624092648332433,0.2322182257853033,20.615901612523864,0.7763187152099652,0
GORAB,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.295,0.0,23.948796022639147,0.1961060618820702,0.292570394736842,0.0239256355451754,76.0,-0.181455,0.00542610779,6.0,0.2844399999999999,0.0233359570172839,82.0,3.351926394386635,0.0068405574573445,19.59864552155169,0.6659055668920949,0
SH3BP5L,1182.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0942063118228921,0.3167468766043541,629341.2502462703,461.3935969868173,0.0183554222686853,5.099302791624445e-07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,29.0,0.0,22.047565230548752,0.1267073991329102,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,3.4898071298859694,0.0063953233819473,24.858173461167773,0.4456984239589809,0
TGM4,2055.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4091653027823241,0.7748101642018612,466410.2,380.0,0.03144987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.914,0.0,22.330935529302888,0.385043639309862,0.1659436363636363,0.004538688290909,22.0,-0.2252353846153846,0.0106901090018461,26.0,0.1980599999999999,0.0086054969531914,48.0,0.7853853540551381,0.6297960257021008,20.615901612523864,0.7763187152099652,0
ESM1,555.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3451846738004832,0.7123492298195421,205256.0,603.0,0.01254603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,17.71,0.0,17.567940132086004,1.2984825684896988,0.2388142857142857,0.0157433253186813,14.0,-0.3081010344827586,0.0366880451810344,29.0,0.2855425581395348,0.0304108475052048,43.0,3.1594874670711786,0.0410326941026189,20.615901612523864,0.7763187152099652,0
PLEKHG5,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.51,0.0,19.45081192079115,0.5402571631458127,0.1911007142857143,0.0122708564532967,14.0,-0.2527475675675676,0.0185787173022522,37.0,0.2358249019607843,0.0173390886574902,51.0,3.2892656060042005,0.0305759319222546,21.87639215944469,0.3978278973555009,0
KLRC4,477.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.080450522928399,0.2831949240163007,378365.0,334.0,-0.0004198878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,11.24,0.0,22.330935529302888,0.385043639309862,0.3627233333333333,0.0600784464933333,21.0,-0.2519476190476191,0.0227201726090476,21.0,0.3073354761904761,0.0435322097619628,42.0,1.839471791519356,0.991147776206315,20.615901612523864,0.7763187152099652,0
IFIT5,1449.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2423067603586139,0.5857888904217218,253827.0,213.0,0.01716609,3.161414552038797e-05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,22.8,0.0,24.705550930320307,0.1842488422253858,0.17423,0.0059086599515151,34.0,-0.1946859999999999,0.0076519213410526,20.0,0.1818062962962962,0.006521540155835,54.0,3.416835302619378,0.0126760700516382,19.71791940466074,0.6673497120473654,0
XKR9,1122.0,0.6,0.0,0.2,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.5,0.4258943781942078,1.0,0.7446016381236039,0.9641890674170518,241667.2,562.0,0.02185871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3,12.5752,157.06532320000002,22.330935529302888,0.385043639309862,0.4251249999999998,0.0819404746179245,54.0,-0.2119381818181818,0.0070023352563636,11.0,0.3890472307692307,0.0754406088765865,65.0,2.2751587321234887,0.5140041787782443,20.615901612523864,0.7763187152099652,0
TPRG1,828.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,131839.3,421.0,0.0005992365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,11.9715,11.892564500000008,23.81733406132982,2.112490680086136,0.2477234285714285,0.0284731933761344,35.0,-0.2353091666666666,0.0233189954628787,12.0,0.244553829787234,0.0266516241937095,47.0,3.20072258980034,0.1738431936840028,23.392000391456868,1.1244974357135331,0
ZFP57,1611.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8032128514056225,0.979225325234274,484408.3,755.0,0.03414728,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2,7.04625,77.94320691666665,22.330935529302888,0.385043639309862,0.2942289285714285,0.0285206940247354,28.0,-0.239518,0.0134293350622222,10.0,0.2798313157894737,0.0246750957738975,38.0,1.8636611931592644,1.2274584555791757,20.615901612523864,0.7763187152099652,0
ZNF697,1638.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,421422.9,599.0,0.01325407,2.649364250746256e-06,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,2.15,2.640402,22.330935529302888,0.385043639309862,0.260654814814815,0.032054552704682,54.0,-0.247687,0.0175642699788888,10.0,0.2586285937500001,0.0294982318852926,64.0,3.174208832846984,0.0118910893273551,17.342605196064362,0.5186267539134344,0
SH3BP5,1368.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4242681374628765,0.7880312362978337,516325.6,303.0,0.03178479,3.560499273627443e-05,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,21.5,0.0,22.67993402418736,0.1962070917845184,0.2365402631578946,0.0369336461107396,38.0,-0.1847591666666667,0.0022442548083333,12.0,0.2241127999999999,0.0288915306205714,50.0,3.506372698605925,0.0166771867827963,20.584591014797493,0.8208991497407678,0
TRAF2,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.002,0.0,24.1802394740329,0.1019621595439241,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,3.379415885138241,0.0217040451554707,19.23416329116279,1.000029390091738,0
NRDC,2238.68889553429,0.3208800705605375,0.0382356092640028,0.0111035463036451,0.6124532202196571,0.0001446129959885,0.9998816304170584,0.0127215066592484,0.0033226538509632,0.992896298692298,0.0012833931419457,0.9706727286646546,1.088826814245475,0.9182620032207496,0.9997044148724084,0.5394479919602778,0.7533733180500214,629583.6997373265,461.2230183563257,0.0183775185055424,0.0001252330988384,19.717603668261564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,14.59,16.245,22.330935529302888,0.385043639309862,0.2679212512171164,0.0425464906885541,25.38823976441532,-0.2401433443723266,0.0208617512055182,26.91089579177353,0.2589266131112404,0.0327545155673512,52.26674266172699,2.697213763407762,0.1832014722251919,20.615901612523864,0.7763187152099652,0
E2F6,846.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.3193867773874161,0.6839196558110088,342110.1,196.0,0.02615006,0.0002404015091716,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,23.9,10.830000000000007,17.81471642641574,0.1867802243575483,0.2271621739130434,0.0096841241268774,23.0,-0.194815,0.0072884417441176,18.0,0.212960975609756,0.0086879929740243,41.0,3.3767388991588243,0.0028365528981207,20.615901612523864,0.7763187152099652,0
