Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean_in_LUAD,Phosphoproteome_var_in_LUAD,class
ARMC6,1506.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3915426781519185,0.758676882384631,1327004.0,215.0,0.02415652,3.78351119758254e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,10.072,192.393728,23.964855940197864,0.0615637188265009,0.2339414285714285,0.0256234131142857,7.0,-0.2173230434782608,0.0138581776394202,46.0,0.2195179245283018,0.0149814680744557,53.0,3.3600287884691022,0.0033557458241095,0.0621899366719392,0.0230075597954022,20.715476093356216,0.5110193164887934,0
ZIK1,1464.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.4260758414997869,1.0,0.3174603174603174,0.6817150643928704,495857.2,828.0,-0.03416262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,24.166666666666668,105.83083333333332,22.38831957824558,0.2732951570818658,0.2423573333333333,0.0240639826495238,15.0,-0.22205,0.01248148273,41.0,0.2274894642857143,0.015285163052435,56.0,3.132538500755985,0.0286337315512556,0.2678307188580701,0.0365897993251462,20.715476093356216,0.5110193164887934,0
C9ORF24,789.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1107419712070874,1.0,1.0,1.0,478814.9,302.0,0.03756575,1.794521031147475e-05,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,36.0,0.0,22.38831957824558,0.2732951570818658,0.1930918181818181,0.0077010044363636,11.0,-0.2133520930232558,0.0133329409931339,43.0,0.2092250000000001,0.0120865859575471,54.0,2.409172446104249,0.2158473705288625,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
PORCN,1386.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.1873009926952613,1.0,0.6289308176100629,0.9205874315925408,726792.8,477.4336372847011,0.002270861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,31.25,91.125,19.830101987721854,0.2320498062543715,0.3000416666666666,0.0129939081766666,6.0,-0.1780556249999999,0.00718648658625,16.0,0.2113245454545454,0.0113190639212121,22.0,3.1247237152444565,0.0097931005862895,0.1883547175186486,0.0401616774989381,20.715476093356216,0.5110193164887934,0
SSX2IP,1845.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.8821037027233996,335726.8,572.0,-0.005786165,0.0004385664486988,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,25.8,0.0,20.308486962867622,0.1789972213810426,0.162559,0.0035665868766666,10.0,-0.2101567741935484,0.0064752119625806,31.0,0.1985475609756097,0.0060871348689024,41.0,3.323756545567475,0.0090147260248422,0.0586159222884642,0.0135087476962385,19.56536402665548,0.2321729007945785,0
EML1,2505.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,1.0,1.0,0.0688705234159779,0.2531354689667114,528390.5,354.0,0.01013238,1.3119167779901534e-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7,25.035714285714285,31.91339523809524,25.159702920256446,0.1216362401620015,0.2641073529411765,0.0291894376988413,34.0,-0.1692908333333333,0.0027186260446969,12.0,0.2393726086956522,0.0238421166863768,46.0,3.3047367740115368,0.0134921432005554,0.1591108997609634,0.0304637687515585,23.994001851785505,0.562659761172073,0
INTS2,3615.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,1.0,0.5753739930955121,0.8934033526140392,350722.3,380.0,0.001515441,3.046360066517904e-05,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3,21.412,31.06972000000001,24.353662133612648,0.0254012475355108,0.2249172,0.0094684297715918,50.0,-0.208326,0.00541952663,5.0,0.2234089090909091,0.0090163404284175,55.0,3.492316333923308,0.0022608710837531,0.0420779361940899,0.0066591493033517,20.715476093356216,0.5110193164887934,0
VWF,8442.0,0.375,0.0,0.0,0.5,0.0,1.0,0.125,0.0,1.0,0.0,1.0,1.25,1.0,1.0,0.6944444444444444,0.9476688288804924,1716132.0,481.0,0.01547391,1.0239837519842449e-05,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,8,11.26757142857143,79.78407461904762,26.85689516557438,0.1578700318130415,0.2722484210526316,0.0336305104029239,19.0,-0.2357327272727272,0.0107133178642045,33.0,0.249075,0.0189069222803921,52.0,3.7381469376241454,0.0062063309919906,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ADIPOR1,1128.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.1306335728282168,0.3965197947889804,421205.7,389.0,0.03032769,3.826674750616304e-05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,25.45,0.4049999999999987,21.475347019072967,0.2325142855468938,0.2965298701298701,0.0323966854644566,77.0,-0.2325166666666666,0.0041007676333333,3.0,0.2941293749999999,0.0314200216590981,80.0,3.6985190389691,0.0017555587653741,0.0444240920484031,0.0083138144806655,20.715476093356216,0.5110193164887934,0
C17ORF99,798.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3570153516601214,0.7247327726804611,597317.7823636307,477.4336372847011,0.0172016246025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,18.81,0.0,22.38831957824558,0.2732951570818658,0.229374693877551,0.0108983994254251,49.0,-0.2300625,0.00849108885,8.0,0.2294712280701755,0.0104029294252506,57.0,0.6356285911353415,0.4441247932744653,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
OR4K14,933.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4863813229571984,0.8369466671171784,420009.5,827.0,-0.05140858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,24.0,0.0,22.38831957824558,0.2732951570818658,0.2915718181818181,0.0631196589715909,33.0,-0.1943292307692308,0.0027274830410256,13.0,0.2640902173913043,0.0475721664110627,46.0,0.0156691378949882,0.0260253195314486,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
PIGQ,2283.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0565003672523871,0.2188546325107982,1115707.0,213.0,0.03914851,2.358903165492928e-05,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,22.05,4.204999999999996,20.922694327319714,0.10829313107758,0.2341928571428571,0.0108041298013937,42.0,-0.1546233333333333,0.0022612466969696,12.0,0.2165107407407407,0.0099421746032145,54.0,3.456173661051637,0.0051425440994043,0.0370450134507733,0.0033690911428152,20.715476093356216,0.5110193164887934,0
PIGK,1188.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8237232289950577,0.983460208103218,404437.7,673.0,-0.01686151,1.7810570306410872e-05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,10.800666666666666,90.40540033333336,23.54632085313528,0.073354027341848,0.1986836363636364,0.0175648110654545,11.0,-0.2098984848484848,0.0066818528507575,33.0,0.2070947727272726,0.0090815122720401,44.0,3.47484111741493,0.0026048035518452,0.0391415580350471,0.0061297700942471,19.571881882620808,0.3422397255857542,0
SLC16A10,1548.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3181673560292714,0.6825255354169363,362574.0,424.0,0.02838612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,25.1,0.0,17.685100491879158,0.355000434202016,0.159085,0.0017175660499999,2.0,-0.2461672549019607,0.0141582040403137,51.0,0.2428811320754717,0.0139273476986937,53.0,3.263103027296941,0.0160090112708855,0.0662123345480397,0.0093486894200586,19.98970270013437,0.34448838988418,0
PPP2R5A,1461.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.1628929793125916,1.0,0.8103727714748784,0.9807625003915692,485902.5,298.0,0.01601005,2.454372261783081e-05,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,29.0,50.0,25.29551954856485,0.1393416594127806,0.2757954666666666,0.0178775310872792,75.0,-0.1746133333333333,0.0026902424333333,3.0,0.271903846153846,0.0176344151980019,78.0,3.597652577870325,0.0049753078199828,0.0710652873742547,0.0131286580133318,24.283359237904232,0.5233613826984791,0
ESM1,555.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3075030750307503,0.6701322852661635,205256.0,603.0,0.01254603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,21.7,0.0,21.65168310990813,0.7540726341971137,0.2578579166666666,0.0170687837302536,24.0,-0.2134388461538461,0.0133091223786153,26.0,0.2347599999999999,0.0153047713673469,50.0,3.1710229395758924,0.0466189456432148,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
IP6K3,1233.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0647626449064179,0.2420197078776456,1558308.0,328.0,0.03412184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,25.1,0.0,22.38831957824558,0.2732951570818658,0.2016178787878788,0.0073460580484848,33.0,-0.17923375,0.0054044957410714,8.0,0.197250243902439,0.006903289897439,41.0,2.6510450668763053,0.2327065867364443,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ADAM8,2475.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7127583749109052,0.9541074847614568,339278.7,452.0,-0.01156373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.404,0.0,22.40658655902973,0.2237174245573097,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,3.5490713549865696,0.0117749592186127,0.0474852812631036,0.0082421207039051,20.094988832966024,1.0228932709741687,0
PNMA8A,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.253,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ZBTB49,2298.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.5361930294906166,0.8703812617135543,146157.8,506.0,0.03986517,9.418805291510864e-06,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,12.13,142.6503,22.38831957824558,0.2732951570818658,0.20817,0.009125007675,9.0,-0.2402795238095238,0.0114400318847619,21.0,0.2306466666666666,0.0106309011954022,30.0,3.134441739194872,0.002633078487077,0.056247270039405,0.0097178367992728,17.888340666174063,0.362068013586257,0
ADAM11,2310.0,0.75,0.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.1613163413453782,1.0,1.0,1.0,1224408.0,175.0,0.03090888,1.7543544293747857e-07,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,5,15.3195,108.71150149999998,22.38831957824558,0.2732951570818658,0.2068774468085107,0.0053419619976873,47.0,-0.2071428571428571,0.0123654129904761,7.0,0.2069118518518518,0.0060362860191474,54.0,2.223300471833611,0.0867254581869721,0.0921538089851556,0.0210457999100765,20.715476093356216,0.5110193164887934,0
DZIP3,3627.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,172270.0,941.0,-0.0003940964,0.000120394455894,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3,11.165,1.496449999999996,20.52453219783749,0.2118555215548346,0.2098695652173913,0.0089216422316205,23.0,-0.2188913043478261,0.0118442405664031,23.0,0.2143804347826086,0.0101730094886956,46.0,3.4400933911394658,0.0039270407803174,0.0850919008144342,0.0107407873077961,18.239852387745245,0.268780693139567,0
GBA2,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.0,0.0,21.6211766872986,0.0485903950229289,0.2368507692307692,0.0179529724410256,13.0,-0.2146780487804878,0.0139330653760975,41.0,0.220015925925926,0.0146719028283717,54.0,3.541644288796505,0.0019976751543401,0.0357681459546078,0.0074250853096184,20.715476093356216,0.5110193164887934,0
DCAF8L2,1896.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3874467260751647,0.7548147697545436,597317.7823636307,477.4336372847011,0.0172016246025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,11.0485,90.624399,22.38831957824558,0.2732951570818658,0.1936975,0.0057180664916666,4.0,-0.2303156,0.0107693652923333,25.0,0.2252648275862069,0.0100086681687192,29.0,0.2162427730654205,0.3675285297459193,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
SCRN1,1305.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6510416666666666,0.930456793441068,549429.3,560.0,0.02255439,1.0145669024360418e-06,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,18.81375,130.22202291666667,27.41810956837576,0.1658057315218604,0.34250765625,0.0395653431007688,64.0,-0.342975,0.02210673645,2.0,0.3425218181818181,0.0386880580827972,66.0,3.683516106794769,0.0092376104252992,0.1386616456658392,0.0213636605356297,20.715476093356216,0.5110193164887934,0
ADGRL4,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,5,18.87,43.21986666666667,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
OR2L5,939.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.2986857825567503,0.6596066764119561,597317.7823636307,477.4336372847011,0.0172016246025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,19.325,2.311249999999997,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,0.6908200888429543,0.4078987650583952,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ROBO2,4078.0,0.4285714285714285,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22182.62,1224.0,-0.01725721,2.318549284915165e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,6,22.328857142857142,90.0796958095238,19.718419993065083,0.278711280588261,0.1890163636363636,0.0048081300854545,11.0,-0.2253035714285714,0.0101737941991289,42.0,0.2177722641509434,0.0091670201486211,53.0,3.209918163567337,0.0723228301964857,0.2712249508979807,0.0158281012834546,19.375495737715983,0.6901592382580694,0
FARP2,3165.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0695507024620948,1.0,1.0,1.0,1221130.0,383.0,0.03058972,1.814778332801992e-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,38.0,0.0,24.11662725518753,0.0989916530154961,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,3.382231319406652,0.0035010254474548,0.0491421434772756,0.0086847490645657,22.393809348508142,0.0978901605472645,0
OCA2,2517.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,1.0,1.0,0.5491488193300385,0.8783008241326035,154909.3,1141.0,-0.06086409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,8,8.419,86.31697733333336,22.38831957824558,0.2732951570818658,0.3427433333333333,0.0514471641333333,3.0,-0.2408841269841269,0.0101500357020481,63.0,0.2455140909090909,0.0117216557260839,66.0,2.192319940074285,0.3044503899160979,0.0865828195624554,0.0108534832313266,20.715476093356216,0.5110193164887934,0
MYO1E,3327.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.2578648788035069,1.0,0.2235136343316942,0.5584002823129052,773031.9,386.0,0.04326224,4.0944899193472536e-05,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,30.73333333333333,108.21333333333337,24.530601175612432,0.1408759462120215,0.3608425,0.0562666910916666,4.0,-0.221335,0.0119791454333333,52.0,0.2312998214285714,0.0154913671145129,56.0,3.658847808381536,0.004909189537638,0.0690313490086408,0.0092967721154991,23.398897182730696,0.2648974102464153,0
P2RX1,1200.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.254841997961264,0.6032394346847902,561462.4,215.0,0.03153167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23.6,0.0,19.395675184417005,0.3447787184168067,0.3007014285714286,0.0882820763809524,7.0,-0.2533101470588236,0.0151116779925153,68.0,0.2577333333333334,0.0210328253441441,75.0,2.9475622529126326,0.0318629623409405,0.1239561871940229,0.0154937824171131,19.737021193033527,0.2431360772832786,0
NANOS2,417.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.4448398576512456,0.8051783505477957,866240.1,261.0,0.04233215,1.0872947288085744e-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,16.258,135.86112799999998,22.38831957824558,0.2732951570818658,0.1635666666666666,0.0032135755333333,12.0,-0.2231219999999999,0.0134453031394871,40.0,0.2093784615384616,0.0116167881152337,52.0,0.1217397070636269,0.114699476084629,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
OR2L2,939.0,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.1863238308179616,0.4993980050670193,597317.7823636307,477.4336372847011,0.0172016246025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,13.549,55.457955000000005,22.38831957824558,0.2732951570818658,0.2918785507246376,0.023606945636104,69.0,-0.2136366666666666,0.0031416606266666,6.0,0.2856192,0.0223617959534054,75.0,3.262343600634889,0.0041189226195038,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
PALMD,1656.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.531632110579479,0.8675191655071204,272207.6,540.0,-0.01461084,1.943220375416845e-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10.69,0.0,23.825359534425257,0.1648374587183384,0.16164,0.0044310572,10.0,-0.2216023076923076,0.0113846251603238,39.0,0.2093651020408162,0.0104398404880102,49.0,3.190417002814293,0.0160700650144671,0.1239561871940229,0.0154937824171131,23.150728218758527,0.436448728927552,0
