Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean_in_UCEC,Phosphoproteome_var_in_UCEC,class
E2F3,1398.0,0.25,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,1.0,0.4690431519699813,0.8241371980786107,138711.5,568.0,0.006956063,5.527419283343928e-05,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,21.6625,24.892291666666665,21.818745982996887,0.1457682538535473,0.2539161538461538,0.021124038725641,13.0,-0.12404,0.0303176280047028,1.0,0.2446392857142856,0.0207039566225274,14.0,3.4531160789557016,0.004304950063883,0.0571935377409771,0.0021336850148388,18.579474751351768,0.3171615611510086,0
ABCG1,2037.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.3918495297805642,0.7589644849069527,289449.4,464.0,0.07548005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,15.253,184.097977,21.42210663494805,0.4298528008484409,0.2504371428571428,0.0056759652904761,7.0,-0.2842333333333333,0.0196506463466666,6.0,0.2660353846153845,0.011333262626923,13.0,3.509615766104039,0.0111301988332025,0.0544000251242463,0.002919327616136,20.34292408279301,0.5862452864257927,0
ENPP7,1377.0,0.6,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.6430868167202572,0.9269939200200626,633863.3,209.0,0.03148543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4,6.2296,67.7604028,22.487509290002507,0.3013711308299261,0.314084,0.0489901038488888,10.0,-0.252882,0.01069824637,5.0,0.2936833333333333,0.0354421097238095,15.0,0.8194287934085838,0.5606809862716116,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
SEMA3B,2249.0,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.25,1.0,0.0,1.0,1.5,1.0,1.0,1.0,1.0,843768.5,206.0,0.0514909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4,13.543333333333331,3.2404333333333333,22.487509290002507,0.3013711308299261,0.2166936363636363,0.0071518345254545,11.0,-0.345195,0.0242376536999999,4.0,0.2509606666666666,0.0137620191209523,15.0,2.871323642994052,0.1199912938338458,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
LINC00207,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.6950000000000003,7.250432000000002,22.487509290002507,0.3013711308299261,0.1928214285714285,0.004505846947619,7.0,-0.3026657142857142,0.0321926718417582,14.0,0.2660509523809524,0.0250923364390476,21.0,2.871323642994052,0.1199912938338458,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
OTOF,5994.0,0.2,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.9397940008672035,0.0,2.6666666666666665,2.6666666666666665,1.0,1.0,0.1126760563380281,0.3586747420125611,787642.6,408.0,0.04118837,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,10,19.475666666666665,123.19548878787882,22.487509290002507,0.3013711308299261,0.2983933333333333,0.0291685073238095,15.0,-0.12177,0.0303176280047028,1.0,0.2873543749999999,0.02917367778625,16.0,1.7418788748955985,0.521231960476068,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
RIMKLB,1161.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6811989100817438,0.9427118053081224,302894.3,262.0,0.01748211,1.6023225548039943e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23.9,0.0,15.284762502906366,0.1207595912295338,0.2316142857142857,0.0115454048417582,14.0,-0.39802,0.0303176280047028,1.0,0.242708,0.0125667905171428,15.0,3.666583751400655,0.0065148313622359,0.0189577356451549,1.1570590301451164e-05,20.34292408279301,0.5862452864257927,0
CFHR5,1710.0,0.1428571428571428,0.1428571428571428,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,2.5,3.0,0.7423904974016332,1.0,0.6422607578676943,0.9266287044649076,217856.6,853.0,-0.02369287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2,12.31614285714286,68.53009614285715,22.80454589295485,0.4464478686638326,0.3882724242424241,0.0427013032126893,33.0,-0.24927,0.0303176280047028,1.0,0.3841841176470587,0.0419756088552584,34.0,0.2168650789063009,0.3098373085717988,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
BUB3,987.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3051571559353067,0.6673568415369783,213808.9,769.0,-2.523199e-05,0.0001225746471975,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,27.3,27.37999999999999,27.05511905852268,0.0292078564953932,0.3016734375,0.0368597381071572,32.0,-0.23287,0.0169499268666666,4.0,0.2940286111111111,0.0345809529323015,36.0,3.6599930533910094,0.0021530820554725,0.0778448777897324,0.0002117235640961,19.698200225373668,0.1665230237453571,0
SLC45A1,2349.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.0,1.0,971530.7,321.0,0.02492784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4,20.057285714285715,121.91022823809526,22.487509290002507,0.3013711308299261,0.1876933333333333,0.0089252260666666,6.0,-0.2252822222222222,0.0103675881444444,9.0,0.2102466666666666,0.0094752402809523,15.0,2.335206155971317,0.099851496324933,0.4689109977228694,0.0505276292572013,20.34292408279301,0.5862452864257927,0
PIGU,1308.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.2928257686676428,0.6524677871223291,1057035.0,190.0,0.05134994,2.770327044653172e-05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,18.065,132.35645000000002,22.13363384894601,0.3183406399819216,0.2857184999999999,0.0279133350871052,20.0,-0.149455,0.0010918464499999,2.0,0.2733309090909089,0.0269145115705627,22.0,3.263174806450487,0.003445809956527,0.0852270323752912,0.0004269549215167,20.34292408279301,0.5862452864257927,0
OR51B6,939.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1380071763731714,0.4113234325797528,100115.4,1056.0,0.0009048171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,12.852333333333334,134.43498633333334,22.487509290002507,0.3013711308299261,0.18581,0.0090026463599999,6.0,-0.2682558333333333,0.0138396115719696,12.0,0.2407738888888889,0.0132022482839869,18.0,1.469204107502939,0.5267350712031419,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
SNTG1,1554.0,0.125,0.0,0.0,0.875,0.0,1.0,0.0,0.0,1.0,0.0,3.5,3.5,1.0,1.0,0.1941747572815534,0.5124265465389604,2777.423,1189.0,-0.03221987,3.562125498912549e-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5,22.585,29.97265714285713,22.487509290002507,0.3013711308299261,0.2821630434782609,0.0215867198948616,23.0,-0.23813,0.0303176280047028,1.0,0.2803283333333333,0.0207289547275362,24.0,1.8489422037576897,0.1278209495771243,0.4918646800608372,0.0470578882977736,20.34292408279301,0.5862452864257927,0
RLN3,429.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0594813228646205,1.0,1.0,1.0,1013197.0,231.0,0.03244757,0.0002084212828953,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,27.9,0.0,22.487509290002507,0.3013711308299261,0.2958142857142857,0.0612024492263736,14.0,-0.4207933333333333,0.1132219006333333,3.0,0.3178694117647058,0.0662916026433823,17.0,0.2588641070386049,0.2698601640919526,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
DNPEP,1458.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4424778761061947,0.8032587669399092,604261.2,335.0,0.0377288999999999,2.8409330900121823e-05,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,23.3,0.0,27.541443588341828,0.1167359114561527,0.308243,0.0403514186233333,10.0,-0.42087,0.0303176280047028,1.0,0.3184818181818181,0.0374694441363636,11.0,3.4819879064738752,0.0017341660754138,0.0532839411208778,9.968668972447634e-05,21.60104835152472,0.3844395950424789,0
ZNF292,8172.0,0.2083333333333333,0.0833333333333333,0.0,0.4166666666666667,0.0,1.0,0.25,0.0416666666666666,0.7818957080144684,0.0,1.6666666666666667,3.1666666666666665,0.6191950464396285,1.0,0.1241773252204147,0.3832167754642255,222401.0,547.0,0.01903861,1.6883201614847122e-06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,17.0,0.0,14,21.57817647058824,118.65011552941178,21.089797227178696,0.0960740311276931,0.2383022222222222,0.0255273969444444,9.0,-0.334564,0.06154096373,5.0,0.2726814285714286,0.0369359740131868,14.0,3.7807429562689423,0.0012720335190119,0.0402006123664993,0.0037242106152114,20.55669573985104,0.4921314947990405,0
CHMP2A,669.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.5353319057815846,0.8698438649928538,2673870.0,276.0,0.0108664,2.675075907116139e-05,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,28.9,2.4199999999999946,26.475695631236484,0.0719744410281728,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,3.5628990532879183,0.0018841034465778,0.063046998700392,0.0024686558648684,20.191946330389168,0.5465428047146222,0
ARMC10,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10.06,0.0,25.14882749145098,0.1746145213779902,0.2875070588235294,0.0185883586095588,17.0,-0.2501933333333333,0.0068656384266666,6.0,0.2777730434782608,0.0153598427403162,23.0,3.5531265708461683,0.0014844567838021,0.0760417221098153,0.0046062941200706,26.34997190423013,0.3436518245248226,0
AFDN,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,10,10.561444444444444,115.94633802777778,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.871323642994052,0.1199912938338458,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
TMEM87B,1668.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0116638479034233,0.0635826808611514,564342.6,466.0,0.03599753,3.3337500461423586e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,29.2,9.719999999999995,22.66026741016798,0.3017508637193952,0.3325107142857142,0.0292845812225274,14.0,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.3325107142857142,0.0292845812225274,14.0,3.5878148451182086,0.0020754871007695,0.0905208623299738,0.0004574355416912,22.673354919790448,1.255381384219955,0
THEM5,744.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6097560975609756,0.9114001474610408,966707.8,212.0,0.03623047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,18.49,0.0,22.487509290002507,0.3013711308299261,0.4204808571428571,0.0818727266786555,35.0,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.4204808571428571,0.0818727266786555,35.0,1.521679256859675,0.4172287905820224,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
KRT17,1299.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0734484024972456,0.2652348238065164,1494501.0,323.0,0.01093578,7.026070935093301e-05,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,33.0,0.0,25.960504238065305,1.4547464609254055,1.0738023076923076,1.174745249202564,13.0,-0.253715,0.0082145657666666,4.0,0.8808405882352941,1.0111736017933823,17.0,3.357825713089507,0.1051654248660396,0.1188333680141596,0.0062740973822558,25.04597493493301,1.73435628525268,0
PRX,1938.063189568706,0.2347823368159056,0.0588042809393831,0.0136739047332758,0.6428256089742431,0.0009967886749183,0.99921532758391,0.0449804735941721,0.0033157494150929,0.9672006894641492,0.0016176455279269,1.717432076540993,2.096642384650469,0.8335989392433482,0.997473344569529,0.4969541694496251,0.7351606138763213,628546.7170199985,454.053337718543,0.0191374513533432,0.0001285428746511,20.76342360414577,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,10.433333333333334,154.83216233333334,22.487509290002507,0.3013711308299261,0.2993709999999999,0.0246516646988888,10.0,-0.2358916666666667,0.0070410955366666,6.0,0.2755662499999999,0.0181454371049999,16.0,2.8965603248846814,0.0228233420424392,0.0468771388594811,7.351920652126001e-05,20.34292408279301,0.5862452864257927,0
SULT2B1,1098.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2688172043010752,0.621968728033617,1590428.0,242.0,0.03258731,1.0068775733122445e-05,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8.273,0.0,23.08397364405589,0.8371924773291037,0.2305742857142857,0.010588744695238,7.0,-0.2641671428571429,0.0094074777238095,7.0,0.2473707142857142,0.0095328472840659,14.0,2.801322457945176,0.1435838811842779,0.1188333680141596,0.0062740973822558,19.44521869185144,0.7637410996834341,0
RASEF,2223.0,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333,0.0,1.0,0.1666666666666666,0.0,0.8710490642551527,0.0,0.6666666666666666,1.3333333333333333,0.2747252747252747,1.0,0.7558578987150416,0.9674239494579128,119712.5,813.0,-0.04539411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5,19.3276,220.1534313,18.80991840643114,0.3800031490140793,0.1490425,0.002031512625,4.0,-0.2925205882352941,0.0145300754058823,17.0,0.2651914285714286,0.0152617524628571,21.0,3.5966014377683897,0.0027730299170962,0.0856248959680465,0.0075260216825098,19.48134066346783,0.4292102638974254,0
LRRC4C,1923.0,0.3846153846153846,0.0,0.0,0.6153846153846154,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,1.3333333333333333,1.3333333333333333,1.0,1.0,0.7102272727272727,0.953245921687394,4202.538,1185.0,-0.03353075,0.0001042133813094,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,9,18.673615384615385,87.41304475641027,22.487509290002507,0.3013711308299261,0.2016157142857142,0.0122868269285714,7.0,-0.3247,0.0254002239333333,7.0,0.2631578571428571,0.0214728000027472,14.0,2.7118313306981805,0.276672867729183,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
DXO,1191.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.6747638326585695,0.9402108818312382,2314693.0,203.0,0.03400279,7.277736115267607e-06,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,17.785,90.18245,21.07038007715289,0.2911421476044303,0.2928838461538462,0.0309110503923077,13.0,-0.12404,0.0303176280047028,1.0,0.2808235714285714,0.0305695804554945,14.0,3.241834508217285,0.0024862416578656,0.0339502674576608,0.0046633661690453,14.076557911456703,1.1914109977225869,0
EPSTI1,1233.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1448016217781639,0.4246149144175793,109051.7,417.0,0.03328009,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,19.706666666666667,43.14013333333333,20.97387005418067,0.4648293587958551,0.1633266666666666,0.0042706512266666,6.0,-0.2901993333333333,0.0461021998923809,15.0,0.2539499999999999,0.0367884899199999,21.0,3.2979782389416954,0.0244182537073603,0.1188333680141596,0.0062740973822558,21.273613631445954,0.1707452229589301,0
ZNF829,1542.0,0.2,0.2,0.0,0.6,0.0,1.0,0.0,0.0,0.8277293767706428,0.0,1.5,2.0,0.7722007722007722,1.0,0.1317696666227434,0.3988272276217916,308757.5,976.0,-0.03841842,1.7336313537839372e-06,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6,15.898428571428571,154.06547761904764,22.487509290002507,0.3013711308299261,0.4509763636363635,0.1348252361454545,11.0,-0.225324,0.00655399363,5.0,0.3804599999999999,0.1033001574266666,16.0,3.145887505780863,0.0183922446042027,0.1890700872431618,0.0406650714981672,20.34292408279301,0.5862452864257927,0
DEFA6,303.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,131883.7,628.0,0.01081873,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.319,0.0,18.16261751061019,5.472120260205157,0.2598705555555555,0.0218048765937908,18.0,-0.411375,0.0397241133499999,6.0,0.2977466666666666,0.0292432458231884,24.0,0.3643376428833248,0.7369738730231351,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
RNASE2,486.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.278164116828929,0.6340873410773324,1005555.0,429.0,0.0044150629999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.5,0.0,23.120638572278423,0.231972448991944,0.2216884615384615,0.0170192512307692,13.0,-0.1701833333333333,0.0011462136333333,3.0,0.21203125,0.0141993059316666,16.0,2.565272626660167,0.0873813423029989,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
UBOX5,1626.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.1101564221194095,0.3531453959059565,872596.5,192.0,0.05443581,7.483315243397585e-05,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2,21.756666666666664,13.579633333333325,19.98745898261074,0.1208512339554564,0.3250088888888888,0.0443761369633986,18.0,-0.149455,0.0010918464499999,2.0,0.3074534999999999,0.0426821408976315,20.0,3.284747626787102,0.0028629336032094,0.0643328311801798,0.0026070236587308,20.34292408279301,0.5862452864257927,0
ACKR1,1017.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8012820512820513,0.9787998957910544,99569.46,785.0,0.0143302,8.227262906218838e-08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,9.441333333333333,53.60510533333333,22.487509290002507,0.3013711308299261,0.2521597143758343,0.0288347392278441,12.438422023182298,-0.2644634616655457,0.0303176280047028,6.973492945703292,0.2695940890589254,0.0322971464262917,18.874868282402527,2.871323642994052,0.1199912938338458,0.1188333680141596,0.0062740973822558,20.34292408279301,0.5862452864257927,0
ABCG2,1968.0,0.0,0.1428571428571428,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,1.0,0.0,6.0,7.0,0.5991611743559018,1.0,0.0691085003455425,0.2537717719864126,432576.2,209.0,-0.007456405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4,26.014285714285712,52.1447619047619,17.717438690126336,0.4149891296022011,0.2220774999999999,0.0126689284916666,4.0,-0.2319346153846154,0.0154294681102564,13.0,0.229615294117647,0.0139661004014705,17.0,3.1005592137562954,0.0620454606833888,0.0426941724535911,0.0018479719944126,20.34292408279301,0.5862452864257927,0
KCTD16,1287.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.75,0.0,2.0,4.0,1.0,1.0,0.1791472590469365,0.4871994151046455,38690.27,643.0,-0.002161531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4,26.8,15.680000000000009,22.487509290002507,0.3013711308299261,0.1761766666666666,0.0012956892666666,6.0,-0.2659118181818182,0.0101204591963636,11.0,0.2342405882352941,0.0086840804433823,17.0,2.202642099342866,0.1943739535854761,0.0399380410428279,8.970310457523273e-05,20.34292408279301,0.5862452864257927,0
